Time,Name,Type,MsgType,Text
2023-08-30 14:32:59.505,eTrackStep,UCV05,Normal,none
2023-08-30 14:33:16.887,eTrackStep,OP01,Normal,unoccupied
2023-08-30 14:33:17.061,eTrackStep,OP01,Normal,none
2023-08-30 14:33:45.994,eTrackStep,IP01,Normal,occupied
2023-08-30 14:33:46.335,eTrackStep,IP01,Normal,conttainOff
2023-08-30 14:33:46.707,eTrackStep,IP01,Normal,unoccupied
2023-08-30 14:33:46.708,eTrackStep,DEV01,Normal,moduleStart
2023-08-30 14:33:46.889,eTrackStep,DEV01,Normal,containOn
2023-08-30 14:33:47.079,eTrackStep,IP01,Normal,moduleEnd
2023-08-30 14:33:47.268,eTrackStep,DEV01,Normal,occupied
2023-08-30 14:33:47.437,eTrackStep,IP01,Normal,none
2023-08-30 14:33:47.612,eTrackStep,DEV01,Normal,conttainOff
2023-08-30 14:33:47.985,eTrackStep,DEV01,Normal,unoccupied
2023-08-30 14:33:47.985,eTrackStep,RS01,Normal,moduleStart
2023-08-30 14:33:48.165,eTrackStep,RS01,Normal,containOn
2023-08-30 14:33:48.351,eTrackStep,DEV01,Normal,moduleEnd
2023-08-30 14:33:48.533,eTrackStep,RS01,Normal,occupied
2023-08-30 14:33:48.704,eTrackStep,DEV01,Normal,none
2023-08-30 14:33:48.895,eTrackStep,RS01,Normal,conttainOff
2023-08-30 14:33:49.269,eTrackStep,RS01,Normal,unoccupied
2023-08-30 14:33:49.270,eTrackStep,RS02,Normal,moduleStart
2023-08-30 14:33:49.446,eTrackStep,RS02,Normal,containOn
2023-08-30 14:33:49.629,eTrackStep,RS01,Normal,moduleEnd
2023-08-30 14:33:49.825,eTrackStep,RS02,Normal,occupied
2023-08-30 14:33:49.992,eTrackStep,RS01,Normal,none
2023-08-30 14:33:50.168,eTrackStep,RS02,Normal,conttainOff
2023-08-30 14:33:50.541,eTrackStep,RS02,Normal,unoccupied
2023-08-30 14:33:50.542,eTrackStep,RS03,Normal,moduleStart
2023-08-30 14:33:50.720,eTrackStep,RS03,Normal,containOn
2023-08-30 14:33:50.903,eTrackStep,RS02,Normal,moduleEnd
2023-08-30 14:33:51.100,eTrackStep,RS03,Normal,occupied
2023-08-30 14:33:51.267,eTrackStep,RS02,Normal,none
2023-08-30 14:33:51.445,eTrackStep,RS03,Normal,conttainOff
2023-08-30 14:33:51.818,eTrackStep,RS03,Normal,unoccupied
2023-08-30 14:33:51.819,eTrackStep,RS04,Normal,moduleStart
2023-08-30 14:33:51.997,eTrackStep,RS04,Normal,containOn
2023-08-30 14:33:52.182,eTrackStep,RS03,Normal,moduleEnd
2023-08-30 14:33:52.378,eTrackStep,RS04,Normal,occupied
2023-08-30 14:33:52.546,eTrackStep,RS03,Normal,none
2023-08-30 14:33:52.737,eTrackStep,RS04,Normal,conttainOff
2023-08-30 14:33:53.112,eTrackStep,RS04,Normal,unoccupied
2023-08-30 14:33:53.113,eTrackStep,RS05,Normal,moduleStart
2023-08-30 14:33:53.288,eTrackStep,RS05,Normal,containOn
2023-08-30 14:33:53.471,eTrackStep,RS04,Normal,moduleEnd
2023-08-30 14:33:53.667,eTrackStep,RS05,Normal,occupied
2023-08-30 14:33:53.834,eTrackStep,RS04,Normal,none
2023-08-30 14:33:54.024,eTrackStep,RS05,Normal,conttainOff
2023-08-30 14:33:54.400,eTrackStep,RS05,Normal,unoccupied
2023-08-30 14:33:54.400,eTrackStep,AK01,Normal,moduleStart
2023-08-30 14:33:54.578,eTrackStep,AK01,Normal,containOn
2023-08-30 14:33:54.761,eTrackStep,RS05,Normal,moduleEnd
2023-08-30 14:33:54.944,eTrackStep,AK01,Normal,occupied
2023-08-30 14:33:55.113,eTrackStep,RS05,Normal,none
2023-08-30 14:33:55.303,eTrackStep,AK01,Normal,conttainOff
2023-08-30 14:33:55.678,eTrackStep,AK01,Normal,unoccupied
2023-08-30 14:33:55.679,eTrackStep,BF01,Normal,moduleStart
2023-08-30 14:33:55.856,eTrackStep,BF01,Normal,containOn
2023-08-30 14:33:56.036,eTrackStep,AK01,Normal,moduleEnd
2023-08-30 14:33:56.218,eTrackStep,BF01,Normal,occupied
2023-08-30 14:33:56.390,eTrackStep,AK01,Normal,none
2023-08-30 14:33:56.582,eTrackStep,BF01,Normal,conttainOff
2023-08-30 14:33:56.952,eTrackStep,BF01,Normal,unoccupied
2023-08-30 14:33:56.953,eTrackStep,LF01,Normal,moduleStart
2023-08-30 14:33:57.132,eTrackStep,LF01,Normal,containOn
2023-08-30 14:33:57.316,eTrackStep,BF01,Normal,moduleEnd
2023-08-30 14:33:57.511,eTrackStep,LF01,Normal,occupied
2023-08-30 14:33:57.681,eTrackStep,BF01,Normal,none
